-4.9290729283029,6.393223692942,-4.407721741211947,-5.1575080222732135
0.03164095057192258,-0.025840617495676538,-0.04082820093334659,0.021721378334217264
0.029914666387926444,-0.007938170152080037,0.14206959809459307,-0.0006968831230466951
3.9928043910643543,-3.020719816600598,2.6193396580895185,-2.5373703989273344
-4.345170925439078,7.441701725041974,-3.0378202992765697,2.9106632306082463
3.5464126888283856,-2.5777060979718125,2.2371347160219486,-1.947350719603163
4.257082846436196,-3.468517209365861,2.6149685522516695,-2.494579214273058
4.937971662495872,2.70853792828663,-7.5262879625178165
-9.354292859234148,3.733153562967265,5.533988393829215
3.5666229754110055,1.295884421861535,-4.745548068010061
-4.786317368190901,-1.166732511024734,5.901413745736246
